X,Y,ADJG,B_ERR,BOUGUER,COORD_ERR,DAY,DEPTH,DEPTH_ERR,DEPTH_TYPE,ELEV,ELEV_ERR,FA_ERR,FREEAIR,G_ERR,PROJ,STATUS,STN,STN_TYPE,TC,TC_ERR,TIME
-121.454678,52.176599,980953.8,3.29,-106.76,100,13-Jun-72,0,0,1,1024.46,10,3.09,6.71,0.1,1972103,1,5173,1,1.22,0.01,1940
-121.571356,52.163263,980937.1,3.29,-115.57,100,13-Jun-72,0,0,1,1061.74,10,3.09,2.67,0.1,1972103,1,5174,1,0.62,0,1949
-121.489687,52.249934,980982.4,3.29,-105.52,100,14-Aug-72,0,0,1,922.6,10,3.09,-2.54,0.1,1972103,1,5697,1,0.3,0.02,2042
-121.353012,52.163266,980927.5,3.29,-123.79,100,14-Aug-72,0,0,1,1069.57,10,3.09,-4.51,0.1,1972103,1,5698,1,0.46,0.02,2052
-121.036337,52.188269,980753.7,4.87,-137.38,100,14-Aug-72,0,0,1,1840.44,10,3.09,57.14,0.1,1972103,1,5699,1,11.51,3.6,2107
-121.053,52.246604,980951.9,3.33,-127.22,100,14-Aug-72,0,0,1,958.17,10,3.09,-21.78,0.1,1972103,1,5700,1,1.83,0.54,2121
-121.225008,52.243938,980812.5,3.13,-137.09,1,10-Jun-72,0,0,1,1581.3,3,0.93,31.18,0.1,1972103,1,6125,1,8.76,2.97,2303
-121.377849,52.220102,980904.6,1.75,-114.61,1,10-Jun-72,0,0,1,1239.62,3,0.93,20.03,0.1,1972103,1,6126,1,4.14,1.44,2313
-121.198002,52.147768,980886.1,0.99,-137.34,1,10-Jun-72,0,0,1,1202.13,3,0.93,-3.68,0.1,1972103,1,6127,1,0.92,0.07,2338
-122.311437,52.358244,981051.7,1.65,-117.61,100,01-Jun-66,0,0,1,537.06,3,1.06,-61.64,0.5,1966013,1,30005,1,4.15,1.23,1707
-122.37644,52.384908,981054.6,1.82,-122.61,100,01-Jun-66,0,0,1,500.79,3,1.06,-72.26,0.5,1966013,1,30006,1,5.71,1.44,1725
-122.401441,52.446576,981061,1.86,-124.2,100,01-Jun-66,0,0,1,489.81,3,1.06,-74.65,0.5,1966013,1,30007,1,5.28,1.5,1740
-122.576443,52.398246,980980.4,1.11,-120.11,100,28-Aug-68,0,0,1,923.85,3,1.06,-17.16,0.5,1968105,1,5320,1,0.47,0.01,2218
-122.806446,52.394916,980961.8,1.11,-106.05,100,29-Aug-68,0,0,1,1090.57,3,1.06,15.94,0.5,1968105,1,5322,1,0.1,0.01,1521
-122.934784,52.41825,980878.6,1.13,-116.63,100,29-Aug-68,0,0,1,1456.76,3,1.06,43.6,0.5,1968105,1,5328,1,2.85,0.2,1856
-122.99978,52.294915,980894.3,1.11,-141.16,100,29-Aug-68,0,0,1,1209.08,3,1.06,-6.25,0.5,1968105,1,5329,1,0.45,0,1912
-122.79977,52.301583,980950.1,1.11,-107.05,100,29-Aug-68,0,0,1,1101.85,3,1.06,15.9,0.5,1968105,1,5331,1,0.4,0.04,2043
-122.303092,52.42491,981031.9,3.3,-117.2,100,13-Jun-72,0,0,1,677.17,10,3.09,-44.07,0.1,1972103,1,5180,1,2.67,0.28,2325
-123.576471,52.394906,980953,3.29,-121.6,100,26-Jul-72,0,0,1,1050.83,10,3.09,-5.11,0.1,1972103,1,5522,1,1.15,0,2045
-123.487807,52.438576,980937.1,0.99,-128.86,1,26-Jul-72,0,0,1,1118.92,3,0.93,-3.84,0.1,1972103,1,5523,1,0.24,0,2057
-123.468135,52.349907,980934,3.29,-124.68,100,26-Jul-72,0,0,1,1117.09,10,3.09,0.27,0.1,1972103,1,5524,1,0.11,0,2106
-123.273127,52.349911,980903.4,3.29,-147.22,100,26-Jul-72,0,0,1,1151.2,10,3.09,-19.82,0.1,1972103,1,5527,1,1.47,0,2245
-123.233129,52.44658,980922.2,3.29,-139.79,100,26-Jul-72,0,0,1,1136.45,10,3.09,-14.04,0.1,1972103,1,5528,1,1.47,0,2256
-122.46644,52.411575,980973.5,3.29,-133.7,100,12-Aug-72,0,0,1,895.69,10,3.09,-33.91,0.1,1972103,1,5658,1,0.48,0.03,2012
-123.630978,52.26507,980864.5,0.99,-120.54,1,03-Aug-72,0,0,1,1427.38,3,0.93,33.87,0.1,1972103,1,6506,1,5.38,0,1817
-123.10011,52.269747,980826.7,2.74,-141.09,1,03-Aug-72,0,0,1,1501.44,3,0.93,18.49,0.1,1972103,1,6510,1,8.5,2.55,2002
-123.064782,52.364915,980900.4,3.29,-138.5,100,03-Aug-72,0,0,1,1223.95,10,3.09,-1.7,0.1,1972103,1,6511,1,0.22,0,2011
-122.996456,52.451584,980933.3,3.29,-130.81,100,03-Aug-72,0,0,1,1133.03,10,3.09,-4.43,0.1,1972103,1,6512,1,0.46,0.01,2025
-122.649767,52.271581,980956.4,3.29,-111.77,100,08-Aug-72,0,0,1,1032.72,10,3.09,3.52,0.1,1972103,1,6586,1,0.33,0.01,2100
-122.938113,52.356583,980920.6,3.29,-119.62,100,08-Aug-72,0,0,1,1213.44,10,3.09,15.99,0.1,1972103,1,6589,1,0.24,0.01,2127
-122.808115,52.484917,980976,3.29,-106.66,100,08-Aug-72,0,0,1,1052.44,10,3.09,10.5,0.1,1972103,1,6590,1,0.66,0.02,2138
-122.684783,52.458247,980984.6,3.29,-114.05,100,08-Aug-72,0,0,1,958.08,10,3.09,-7.66,0.1,1972103,1,6591,1,0.86,0.02,2156
-122.509773,52.331577,980962.6,3.29,-132.08,100,08-Aug-72,0,0,1,923.79,10,3.09,-29.13,0.1,1972103,1,6592,1,0.47,0.01,2207
-122.379771,52.293244,980967.8,3.29,-126.75,100,08-Aug-72,0,0,1,907.6,10,3.09,-25.56,0.1,1972103,1,6593,1,0.42,0.03,2213
-122.398198,52.436658,981062.5,0.48,-122.3,20,22-Oct-83,0,0,1,485.42,0.01,0.1,-73.63,0.1,1983105,1,10111,1,5.68,0.47,2006
-122.375776,52.388718,981055.2,0.46,-123.69,20,22-Oct-83,0,0,1,495.87,0.01,0.1,-73.51,0.1,1983105,1,10114,1,5.33,0.45,2204
-122.316869,52.359171,981051.6,0.4,-118.41,20,22-Oct-83,0,0,1,534.75,0.01,0.1,-62.53,0.1,1983105,1,10117,1,3.98,0.39,2320
-122.268112,52.328246,981050.8,1.39,-111.86,100,31-May-66,0,0,1,563.27,3,1.06,-51.82,0.5,1966013,1,30004,1,3.02,0.84,2700
-121.644696,52.279933,980977.3,1.11,-118.36,100,01-Aug-66,0,0,1,897.64,3,1.06,-17.97,0.5,1966013,1,31206,1,0.1,0.03,1715
-121.903049,52.266591,980972.7,1.11,-110.05,100,09-Aug-66,0,0,1,955.55,3,1.06,-3.54,0.5,1966013,1,31237,1,0.46,0.1,1715
-121.861374,52.338259,980963.7,1.11,-105.76,100,09-Aug-66,0,0,1,1046.68,3,1.06,9.28,0.5,1966013,1,31238,1,2.14,0.1,1735
-122.051404,52.32159,980956.9,1.11,-115.9,100,28-Aug-68,0,0,1,1031.05,3,1.06,-0.88,0.5,1968105,1,5308,1,0.41,0.03,1711
-122.188089,52.25825,980973.4,3.29,-119.44,100,12-Aug-72,0,0,1,899.31,10,3.09,-19.45,0.1,1972103,1,5656,1,0.69,0.05,1946
-121.783043,52.323268,980949.7,3.29,-104.44,100,14-Aug-72,0,0,1,1125.38,10,3.09,20.86,0.1,1972103,1,5695,1,0.69,0.06,2025
-121.628027,52.323266,980986.8,3.29,-108.5,100,14-Aug-72,0,0,1,916.44,10,3.09,-6.47,0.1,1972103,1,5696,1,0.57,0.02,2033
-122.189466,52.299477,981012.3,0.25,-115.01,20,21-Oct-83,0,0,1,731.99,0.01,0.1,-35.77,0.1,1983105,1,10105,1,2.7,0.23,2111
-122.261826,52.331963,981036.2,0.3,-111.7,20,21-Oct-83,0,0,1,643.24,0.01,0.1,-42.08,0.1,1983105,1,10109,1,2.39,0.28,2204
-121.528019,52.321601,981003.4,1.12,-110.16,100,01-Aug-66,0,0,1,820.52,3,1.06,-19.3,0.5,1966013,1,31207,1,1,0.18,1735
-121.319681,52.359937,981023.3,1.12,-100.23,100,01-Aug-66,0,0,1,785.16,3,1.06,-13.67,0.5,1966013,1,31208,1,1.34,0.15,2020
-121.516356,52.359933,981027.8,1.13,-101.68,100,09-Aug-66,0,0,1,754.38,3,1.06,-18.66,0.5,1966013,1,31249,1,1.43,0.2,2510
-121.27301,52.284938,980980.5,1.16,-124.63,100,11-Aug-66,0,0,1,838.5,3,1.06,-33.44,0.5,1966013,1,31250,1,2.68,0.33,1655
-121.091332,52.296606,980994.1,1.27,-107.78,100,11-Aug-66,0,0,1,858.01,3,1.06,-14.85,0.5,1966013,1,31251,1,3.13,0.63,1714
-120.976338,52.331606,980971,2.67,-122.83,100,11-Aug-66,0,0,1,899.46,3,1.06,-28.24,0.5,1966013,1,31252,1,6.1,2.43,1745
-121.126336,52.341606,980832,6.14,-102.64,100,14-Aug-72,0,0,1,1676.98,10,3.09,71.61,0.1,1972103,1,5701,1,13.49,5.2,2131
-121.884714,52.38492,981011.1,1.11,-106.22,100,09-Aug-66,0,0,1,830.58,3,1.06,-14.05,0.5,1966013,1,31239,1,0.81,0.12,1750
-121.851385,52.478257,981038,1.18,-115.52,100,09-Aug-66,0,0,1,682.75,3,1.06,-40.92,0.5,1966013,1,31240,1,1.83,0.42,1815
-121.768048,52.423259,981039,1.29,-107.39,100,09-Aug-66,0,0,1,688.24,3,1.06,-33.41,0.5,1966013,1,31247,1,3.06,0.66,2425
-121.673036,52.403265,981036.4,1.16,-108.69,100,09-Aug-66,0,0,1,695.25,3,1.06,-32.09,0.5,1966013,1,31248,1,1.24,0.33,2450
-122.183072,52.446588,980986.4,1.11,-117.13,100,28-Aug-68,0,0,1,930.49,3,1.06,-13.34,0.5,1968105,1,5309,1,0.38,0.02,1726
-122.211415,52.394914,980971.6,3.29,-112.12,100,13-Jun-72,0,0,1,1006.02,10,3.09,-0.33,0.1,1972103,1,5179,1,0.83,0.06,2314
-122.058065,52.403256,980997.6,3.29,-107.06,100,12-Aug-72,0,0,1,904.74,10,3.09,-6.29,0.1,1972103,1,5657,1,0.51,0.01,1957
-121.591368,52.469932,980998.4,3.29,-111.64,100,14-Aug-72,0,0,1,908.18,10,3.09,-10.27,0.1,1972103,1,5709,1,0.3,0.03,2322
-121.708041,52.48993,980995.5,3.29,-101.72,100,14-Aug-72,0,0,1,970.12,10,3.09,4.18,0.1,1972103,1,5710,1,2.7,0.04,2330
-121.274675,52.414936,981000.8,1.11,-104.12,100,01-Aug-66,0,0,1,903.73,3,1.06,-4.42,0.5,1966013,1,31209,1,1.48,0.06,2105
-121.171337,52.469943,980988.7,1.14,-116,100,01-Aug-66,0,0,1,928.73,3,1.06,-13.63,0.5,1966013,1,31210,1,1.6,0.27,2135
-121.426357,52.484937,981035.5,1.27,-109.89,100,04-Aug-66,0,0,1,725.73,3,1.06,-30.75,0.5,1966013,1,31226,1,2.1,0.63,2335
-120.917991,52.436609,981011.8,1.34,-116.31,100,05-Aug-66,0,0,1,785.16,3,1.06,-31.89,0.5,1966013,1,31231,1,3.47,0.75,1820
-120.989662,52.419942,981004.4,1.43,-122.2,100,05-Aug-66,0,0,1,785.16,3,1.06,-37.83,0.5,1966013,1,31232,1,3.52,0.9,1900
-121.066337,52.379941,981000.4,1.96,-119.85,100,05-Aug-66,0,0,1,785.16,3,1.06,-38.32,0.5,1966013,1,31233,1,6.37,1.62,2020
-121.156336,52.388271,981010,1.47,-112.44,100,05-Aug-66,0,0,1,785.16,3,1.06,-29.45,0.5,1966013,1,31234,1,4.91,0.96,2040
-121.246343,52.384937,981022.9,1.15,-100.92,100,05-Aug-66,0,0,1,787.91,3,1.06,-15.41,0.5,1966013,1,31235,1,2.7,0.3,2100
-121.166338,52.429939,980900.5,5.21,-113.14,100,14-Aug-72,0,0,1,1326.49,10,3.09,24.32,0.1,1972103,1,5707,1,11.05,4.05,2302
-121.449693,52.4166,981025.2,3.29,-105.67,100,14-Aug-72,0,0,1,777.39,10,3.09,-19.13,0.1,1972103,1,5708,1,0.49,0.02,2314
-120.764649,52.168271,980930.2,1.41,-131.87,100,11-Aug-66,0,0,1,992.12,3,1.06,-26.14,0.5,1966013,1,31256,1,5.33,0.87,1955
-120.789642,52.093264,980906.9,1.51,-135.05,100,11-Aug-66,0,0,1,1067.71,3,1.06,-19.54,0.5,1966013,1,31257,1,4.02,1.02,2015
-120.709635,52.068261,980716.6,7.45,-122.49,100,03-Jun-72,0,0,1,2010.64,10,3.09,83.04,0.1,1972103,1,5059,1,19.56,6.7,1716
-120.146268,52.038284,980979.2,3.66,-142.56,100,03-Jun-72,0,0,1,629.53,10,3.09,-77.53,0.1,1972103,1,5062,1,5.45,1.62,1826
-120.191278,52.138288,980970.2,3.93,-146.55,100,03-Jun-72,0,0,1,690.49,10,3.09,-76.52,0.1,1972103,1,5063,1,7.27,2.16,1840
-120.309614,52.105288,980686.3,6.76,-142.85,1,03-Jun-72,0,0,1,2094.59,3,0.93,75.36,0.1,1972103,1,5065,1,16.28,6.7,1922
-120.428787,52.213954,980688.3,8.79,-143.62,1,03-Jun-72,0,0,1,2120.49,3,0.93,75.81,0.1,1972103,1,5066,1,17.96,8.73,1938
-120.522954,52.10994,980630.1,10.94,-137.84,100,03-Jun-72,0,0,1,2328.79,10,3.09,90.93,0.1,1972103,1,5067,1,31.94,10.44,1958
-120.631295,52.186602,980627.4,10.03,-142.75,100,03-Jun-72,0,0,1,2332.51,10,3.09,82.65,0.1,1972103,1,5068,1,35.73,9.48,2114
-120.823658,52.191274,980837.7,4.72,-130.37,1,03-Jun-72,0,0,1,1440.48,3,0.93,17.59,0.1,1972103,1,5069,1,13.3,4.62,2127
-119.606735,52.237967,980613,3.23,-158.23,20,24-Aug-81,0,0,1,2371,3,0.93,75.6,0.1,1981103,1,10080,1,31.61,3.07,1651
-119.865584,52.240631,980707.7,1.76,-143.32,20,24-Aug-81,0,0,1,2056,3,0.93,72.99,0.1,1981103,1,10081,1,13.86,1.45,1710
-119.845436,52.195626,980731,1.81,-139.98,20,24-Aug-81,0,0,1,1931,3,0.93,61.71,0.1,1981103,1,10082,1,14.48,1.5,1741
-119.728929,52.148786,980681.5,2.05,-143.57,20,24-Aug-81,0,0,1,2103.42,1,0.32,69.47,0.1,1981103,1,10083,1,22.44,2.02,1801
-119.927097,52.10278,980716.3,2.17,-137.41,20,24-Aug-81,0,0,1,1950,3,0.93,61.02,0.1,1981103,1,10084,1,19.87,1.93,1822
-119.484739,52.109459,980637.8,3.36,-148.45,20,24-Aug-81,0,0,1,2251,3,0.93,74.7,0.1,1981103,1,10087,1,28.85,3.2,1956
-120.352786,52.217787,980750.1,1.57,-145.16,20,27-Aug-81,0,0,1,1840,3,0.93,50.82,0.1,1981103,1,10126,1,10.01,1.22,1852
-120.222608,52.220288,980976.5,1.17,-148.53,20,27-Aug-81,0,0,1,680,3,0.93,-80.65,0.1,1981103,1,10127,1,8.25,0.62,1905
-120.0826,52.238786,980755.5,1.56,-144.31,20,27-Aug-81,0,0,1,1821,3,0.93,48.52,0.1,1981103,1,10128,1,11.03,1.2,1959
-119.497996,52.191203,980698,1.52,-154.8,20,01-Jan-01,0,0,1,2035,3,0.93,61.15,0.1,1981903,1,10079,1,11.86,1.15,0
-119.731365,52.072922,980725.2,1.29,-141.44,20,01-Jan-01,0,0,1,1920,3,0.93,63.3,0.1,1981903,1,10085,1,10.21,0.83,0
-119.615289,52.074235,980896.6,1.06,-143.34,20,01-Jan-01,0,0,1,1070,3,0.93,-27.46,0.1,1981903,1,10086,1,3.91,0.37,0
-119.869396,52.025927,980717,1.27,-139.3,20,01-Jan-01,0,0,1,1960,3,0.93,71.56,0.1,1981903,1,10125,1,8.57,0.8,0
-120.060268,52.120122,980720.7,1.81,-148.13,20,29-Jul-82,0,0,1,1908,3,0.93,50.95,0.1,1982103,1,1613,1,14.52,1.51,1732
-118.53785,52.098304,980929.8,5.81,-191.67,100,01-Jan-01,0,0,1,588.87,3,1.06,-144.75,0.5,1954001,1,276,1,19,5.7,0
-118.239506,52.041639,980900.8,5.6,-201.12,100,01-Jan-01,0,0,1,666.6,3,1.06,-144.8,0.5,1954001,1,278,1,18.3,5.49,0
-118.559517,52.078304,980898.2,2.99,-184.25,50,06-Jul-79,0,0,1,791.84,3,0.93,-111.99,0.1,1979103,1,13038,1,16.39,2.82,2233
-118.119834,52.142488,980507.8,4.32,-194.7,20,23-Aug-81,0,0,1,2616,3,0.93,54.28,0.1,1981103,1,10070,1,43.89,4.2,1654
-118.275,52.172654,980646.5,1.2,-195.88,20,23-Aug-81,0,0,1,2037.12,1,0.32,11.94,0.1,1981103,1,10071,1,20.24,1.15,1723
-118.402676,52.20281,980678.1,1.55,-193.16,20,23-Aug-81,0,0,1,1912.78,1,0.32,2.57,0.1,1981103,1,10072,1,18.41,1.5,1750
-118.554355,52.229307,980601.5,3.77,-187.2,20,23-Aug-81,0,0,1,2253.73,1,0.32,28.72,0.1,1981103,1,10073,1,36.39,3.75,1812
-118.982374,52.188471,980473.9,4.35,-171.51,20,23-Aug-81,0,0,1,2910.97,1,0.32,107.22,0.1,1981103,1,10076,1,47.16,4.34,1953
-118.608683,52.104801,980604,3.09,-178.33,20,24-Aug-81,0,0,1,2245,3,0.93,39.46,0.1,1981103,1,10092,1,33.54,2.93,2156
-118.514853,52.060641,980612.9,3.87,-179.39,20,24-Aug-81,0,0,1,2148.48,1,0.32,22.5,0.1,1981103,1,10093,1,38.64,3.85,2226
-118.287177,52.103474,980532.2,5.59,-189.89,20,24-Aug-81,0,0,1,2447,3,0.93,30.03,0.1,1981103,1,10095,1,54.02,5.5,2319
-118.293844,52.026141,980566.9,4.11,-184.48,20,24-Aug-81,0,0,1,2325.3,1,0.32,34.02,0.1,1981103,1,10096,1,41.82,4.1,2334
-119.301236,52.116291,980954.5,0.59,-161.36,20,23-Aug-81,0,0,1,681.99,0.03,0.1,-92.91,0.1,1981103,1,10215,1,7.9,0.58,1718
-119.243401,52.182966,980946.7,1.7,-163.1,20,23-Aug-81,0,0,1,687.83,0.03,0.1,-104.76,0.1,1981103,1,10216,1,18.66,1.7,1747
-119.168744,52.174827,980617.2,3.75,-156.95,20,01-Jan-01,0,0,1,2282,3,0.93,57.91,0.1,1981903,1,10077,1,40.61,3.62,0
-119.336744,52.182424,980642.6,3.69,-157.55,20,01-Jan-01,0,0,1,2180,3,0.93,51.21,0.1,1981903,1,10078,1,35.29,3.55,0
-118.831555,52.063709,980734,1.26,-162.15,20,01-Jan-01,0,0,1,1765,3,0.93,25.13,0.1,1981903,1,10090,1,10.31,0.78,0
-118.68443,52.062219,980628.7,2.27,-171.44,20,01-Jan-01,0,0,1,2183,3,0.93,48.8,0.1,1981903,1,10091,1,24.15,2.04,0
-118.100669,52.035979,980669.1,1.17,-191.64,20,29-Jul-82,0,0,1,1915.17,1,0.32,8.96,0.1,1982103,1,1614,1,13.81,1.12,1946
-118.684189,52.208803,980625.6,3.08,-181.4,20,29-Jul-82,0,0,1,2256,3,0.93,55.32,0.1,1982103,1,1616,1,15.84,2.92,1927
-118.845527,52.192301,980669.4,1.58,-171.25,20,29-Jul-82,0,0,1,2113,3,0.93,56.5,0.1,1982103,1,1617,1,8.8,1.23,2009
-119.229559,52.2013,980944.1,1.65,-163.68,20,03-Sep-82,0,0,1,706,0.01,0.1,-103.37,0.1,1982105,1,5362,1,18.72,1.65,2233
-119.2859,52.134796,980959,0.73,-158.73,20,03-Sep-82,0,0,1,676.14,0.01,0.1,-91.84,0.1,1982105,1,5365,1,8.8,0.72,2313
-119.320233,52.065292,980951.6,0.93,-156.32,20,04-Sep-82,0,0,1,685.66,0.01,0.1,-90.2,0.1,1982105,1,5368,1,10.64,0.92,2055
-119.196894,52.121464,980941.2,2.05,-160.14,20,20-Aug-83,0,0,1,674.07,3,0.93,-109.11,0.1,1983803,1,7520,1,24.43,1.8,2253
-119.006872,52.102138,980744.3,1.23,-161.97,20,20-Aug-83,0,0,1,1738.99,3,0.93,24.04,0.1,1983803,1,7521,1,8.67,0.73,2309
-120.747975,52.478276,980973.2,3.65,-149.71,100,05-Aug-66,0,0,1,785.16,3,1.06,-74.14,0.5,1966013,1,31229,1,12.32,3.48,1705
-120.829651,52.434943,980993.7,1.99,-129.38,100,05-Aug-66,0,0,1,785.16,3,1.06,-49.84,0.5,1966013,1,31230,1,8.36,1.65,1745
-120.842995,52.351609,980959.2,1.72,-131.78,100,11-Aug-66,0,0,1,926.59,3,1.06,-33.43,0.5,1966013,1,31253,1,5.38,1.32,1804
-120.737978,52.384944,980931.6,2.09,-139.98,100,11-Aug-66,0,0,1,1034.19,3,1.06,-30.77,0.5,1966013,1,31254,1,6.56,1.77,1830
-120.727986,52.278277,980940.1,1.99,-141.41,100,11-Aug-66,0,0,1,932.99,3,1.06,-44.12,0.5,1966013,1,31255,1,7.16,1.65,1905
-120.669651,52.316612,980680.1,7.67,-127.79,100,14-Aug-72,0,0,1,2241.62,10,3.09,95.93,0.1,1972103,1,5702,1,27.23,6.93,2150
-120.567965,52.473283,980661.6,8.13,-152.72,100,14-Aug-72,0,0,1,2291.21,10,3.09,78.98,0.1,1972103,1,5703,1,24.8,7.44,2204
-119.759081,52.441814,980660.8,1.93,-156.76,20,20-Aug-81,0,0,1,2282.34,1,0.32,78.21,0.1,1981103,1,10038,1,20.54,1.9,1721
-119.690414,52.360478,980686,1.34,-165.6,20,22-Aug-81,0,0,1,2107.69,1,0.32,56.71,0.1,1981103,1,10056,1,13.65,1.3,1749
-119.524562,52.276798,980605.2,2.21,-168.84,20,22-Aug-81,0,0,1,2409.57,1,0.32,76.28,0.1,1981103,1,10057,1,24.63,2.18,1811
-120.017591,52.308286,980640.1,3.68,-145.7,20,27-Aug-81,0,0,1,2324,3,0.93,82.05,0.1,1981103,1,10129,1,32.43,3.54,2014
-120.189106,52.331296,980727.3,2.57,-147.12,20,27-Aug-81,0,0,1,1925,3,0.93,44.26,0.1,1981103,1,10130,1,24.12,2.37,2028
-120.244113,52.286635,980978.2,1.17,-153.07,20,27-Aug-81,0,0,1,680,3,0.93,-84.77,0.1,1981103,1,10131,1,7.83,0.63,2039
-120.266292,52.344801,980982.5,1.19,-153.37,20,27-Aug-81,0,0,1,680,3,0.93,-85.57,0.1,1981103,1,10132,1,8.33,0.66,2048
-120.42513,52.326289,980734,1.49,-148.41,20,27-Aug-81,0,0,1,1953,3,0.93,60.03,0.1,1981103,1,10133,1,10.2,1.12,2103
-120.484974,52.437781,980657.2,2.92,-155.14,20,27-Aug-81,0,0,1,2284,3,0.93,75.47,0.1,1981103,1,10134,1,25.08,2.75,2115
-120.290303,52.447297,980714.9,3.07,-154.49,20,27-Aug-81,0,0,1,1985,3,0.93,40.19,0.1,1981103,1,10135,1,27.54,2.9,2126
-119.689245,52.293802,980665.5,2.03,-156.47,20,31-Aug-81,0,0,1,2192.73,1,0.32,68.26,0.1,1981103,1,10137,1,20.74,2,1753
-119.910086,52.312793,980695.4,2.64,-147.12,20,31-Aug-81,0,0,1,2084,3,0.93,62.99,0.1,1981103,1,10138,1,23.2,2.45,1806
-119.826426,52.409481,980614.9,4.22,-157.25,20,31-Aug-81,0,0,1,2395,3,0.93,69.86,0.1,1981103,1,10139,1,41.02,4.1,1829
-120.044266,52.457967,980652.3,3.05,-158.16,20,31-Aug-81,0,0,1,2282,3,0.93,68.19,0.1,1981103,1,10140,1,29.12,2.88,1841
-120.105436,52.428964,980603.3,4.34,-155.36,20,31-Aug-81,0,0,1,2469,3,0.93,79.35,0.1,1981103,1,10141,1,41.69,4.23,1854
-119.898762,52.48181,980647.5,2.2,-158.19,20,31-Aug-81,0,0,1,2359,3,0.93,85.03,0.1,1981103,1,10145,1,20.87,1.97,2007
-119.585577,52.455651,980618.2,2.66,-163.21,20,18-Aug-83,0,0,1,2454.47,3,0.93,87.44,0.1,1983803,1,7519,1,24.13,2.47,2219
-119.184555,52.284972,980943.6,3.24,-170.76,50,08-Jul-79,0,0,1,715.49,3,0.93,-108.28,0.1,1979103,1,13247,1,17.62,3.08,2115
-119.440745,52.487312,980681.5,2.72,-173.72,20,20-Aug-81,0,0,1,2068.6,1,0.32,29.05,0.1,1981103,1,10040,1,28.81,2.7,1742
-118.524194,52.49017,980536.7,2.95,-195.72,20,21-Aug-81,0,0,1,2682.44,1,0.32,73.16,0.1,1981103,1,10046,1,31.42,2.93,2223
-118.159844,52.482684,980618.9,1.63,-202.3,20,21-Aug-81,0,0,1,2321,3,0.93,44.64,0.1,1981103,1,10048,1,12.9,1.3,2245
-118.237504,52.417182,980595.5,2.16,-198.03,20,21-Aug-81,0,0,1,2398.56,1,0.32,50.88,0.1,1981103,1,10049,1,19.61,2.13,2256
-118.55352,52.420493,980594.4,2.93,-196.33,20,21-Aug-81,0,0,1,2347.37,1,0.32,33.71,0.1,1981103,1,10051,1,32.75,2.9,2321
-118.795366,52.399479,980641.6,2.35,-193.5,20,21-Aug-81,0,0,1,2162.89,1,0.32,25.9,0.1,1981103,1,10052,1,22.73,2.32,2344
-119.303058,52.363975,980675.6,1.97,-164.38,20,22-Aug-81,0,0,1,2131.23,1,0.32,53.26,0.1,1981103,1,10054,1,20.96,1.94,1700
-119.465233,52.364805,980610.8,1.76,-167.75,20,22-Aug-81,0,0,1,2449.41,1,0.32,86.44,0.1,1981103,1,10055,1,20.02,1.73,1727
-119.29606,52.284641,980691.8,1.86,-165.47,20,22-Aug-81,0,0,1,1998.88,1,0.32,35.62,0.1,1981103,1,10058,1,22.68,1.83,1838
-119.02054,52.296303,980623.1,2.28,-170.98,20,22-Aug-81,0,0,1,2303.23,1,0.32,59.7,0.1,1981103,1,10059,1,27.17,2.25,1930
-118.884204,52.320645,980584.9,2.05,-179.91,20,22-Aug-81,0,0,1,2490.41,1,0.32,77.04,0.1,1981103,1,10060,1,21.85,2.02,1952
-118.687365,52.308977,980560.1,3.6,-188.05,20,22-Aug-81,0,0,1,2509.43,1,0.32,59.13,0.1,1981103,1,10061,1,33.75,3.58,2016
-118.493516,52.292815,980629,3.36,-188.52,20,22-Aug-81,0,0,1,2145.89,1,0.32,17.41,0.1,1981103,1,10063,1,34.3,3.34,2104
-118.34785,52.290824,980612.2,2.13,-186.36,20,22-Aug-81,0,0,1,2313.92,1,0.32,52.57,0.1,1981103,1,10064,1,20.11,2.09,2128
-118.14867,52.351012,980603.8,2.36,-203.72,20,22-Aug-81,0,0,1,2284.33,1,0.32,29.78,0.1,1981103,1,10065,1,22.24,2.33,2152
-119.186051,52.284302,980943.4,1.68,-170.29,20,23-Aug-81,0,0,1,717.22,1,0.32,-107.89,0.1,1981103,1,10217,1,17.89,1.64,1814
-119.162719,52.405647,980943.2,2.24,-177.28,20,23-Aug-81,0,0,1,711.86,0.03,0.1,-120.38,0.1,1981103,1,10218,1,22.79,2.24,1838
-119.132723,52.47898,980941.5,1.07,-189.96,20,23-Aug-81,0,0,1,735.82,1,0.32,-121.11,0.1,1981103,1,10219,1,13.53,1,1904
-119.183725,52.376806,980945.5,1.81,-176.51,20,30-Jul-82,0,0,1,707.72,1,0.32,-116.83,0.1,1982103,1,1501,1,19.55,1.78,2028
-118.502857,52.35299,980527.1,3.57,-193.91,20,30-Jul-82,0,0,1,2644.55,1,0.32,63.9,0.1,1982103,1,1618,1,38.25,3.55,1640
-118.391349,52.393332,980652.3,1.48,-196.46,20,30-Jul-82,0,0,1,2122.05,1,0.32,24.55,0.1,1982103,1,1619,1,16.55,1.44,1703
-118.699701,52.482821,980573.8,3.26,-193.11,20,30-Jul-82,0,0,1,2485.74,1,0.32,50.29,0.1,1982103,1,1620,1,34.88,3.24,1804
